	AR	ATF2	ATF3	BCL3	BCLAF1	BHLHE40	BRCA1	CBX3	CEBPB	CEBPD	CHD1	CREB1	CTCF	E2F1	E2F4	E2F6	EGR1	ELF1	ERG	ESR1	ETS1	EZH2	FLI1	FOS	FOSL2	FOXA1	FOXA2	FOXM1	FOXP2	GABPA	GATA1	GATA2	HDAC2	HNF4A	IRF1	IRF3	IRF8	KAT2A	KLF4	MAX	MYC	MYOD1	NANOG	NELFE	NFE2L2	NFIC	NFYA	NFYB	NR2C2	NRF1	PBX3	PML	POU5F1	PPARD	PPARG	RAD21	RCOR1	RELA	REST	RFX5	RUNX1	SALL4	SIN3A	SIX5	SMAD4	SMC3	SOX2	SP1	SP2	SPI1	SRF	STAT3	STAT5A	SUZ12	TAF1	TAF7	TCF3	TCF7L2	TP53	TP63	TRIM28	UBTF	USF1	USF2	VDR	YY1	ZBTB33	ZBTB7A	ZC3H11A	ZEB1	ZKSCAN1	ZMIZ1	ZNF384
NANOG	0.03940886699507389	0.03297035692679976	0.0056657223796034	0.01282051282051282	0.018374558303886925	0.025	0.029123571039738703	0.00894187779433681	0.017881705639614855	0.02948021722265322	0.02967848309975268	0.033028455284552845	0.027225583405358685	0.035739814152966405	0.034976152623211444	0.03587931503125849	0.017969451931716084	0.02249832102081934	0.006802721088435374	0.013513513513513514	0.010752688172043012	0.015853658536585366	0.0163265306122449	0.03613445378151261	0.014102564102564103	0.024296675191815855	0.02705749718151071	0.014684287812041116	0.017105263157894738	0.019938650306748466	0.02936857562408223	0.03639120545868082	0.014473684210526316	0.02816123688569851	0.02264600715137068	0.037953795379537955	0.014144271570014143	0.004392386530014641	0.11181434599156118	0.028838659392049885	0.0383586083853702	0.01195219123505976	1.0	0.02096177558569667	0.031928480204342274	0.02699530516431925	0.037444933920704845	0.03664159184663916	0.013948497854077254	0.027881814398668332	0.03917179630665921	0.029356060606060608	0.20534458509142053	0.012658227848101266	0.02355072463768116	0.017543859649122806	0.03266932270916335	0.023719165085388995	0.03656509695290859	0.023957409050576754	0.03508771929824561	0.10324825986078887	0.022659511031604056	0.021937842778793418	0.03418054338299737	0.0189873417721519	0.25045703839122485	0.03907496012759171	0.035386631716906945	0.025561097256857856	0.015891032917139614	0.03129890453834116	0.008526187576126675	0.04	0.032908704883227176	0.0199501246882793	0.033093525179856115	0.04063604240282685	0.025813692480359147	0.03653444676409186	0.03333333333333333	0.037383177570093455	0.026007139214686385	0.02838283828382838	0.0075075075075075074	0.022026431718061675	0.019654088050314465	0.034469838890970404	0.005547850208044383	0.007173601147776184	0.0056179775280898875	0.026584867075664622	0.03924646781789639
NELFE	0.00683371298405467	0.055305910819218804	0.008695652173913044	0.05186721991701245	0.05992141453831041	0.0210896309314587	0.04142552543405422	0.012861736334405145	0.03561643835616438	0.12733644859813084	0.06996381182147166	0.03853325046612803	0.0218052738336714	0.038204393505253106	0.049107142857142856	0.020414201183431954	0.02663115845539281	0.017444065225635193	0.013404825737265416	0.01837270341207349	0.04838709677419355	0.0042643923240938165	0.023174971031286212	0.04939759036144578	0.019002375296912115	0.023310023310023312	0.01855287569573284	0.03785488958990536	0.02493765586034913	0.016364440513047324	0.021611001964636542	0.023421588594704685	0.0199501246882793	0.019021739130434784	0.03549060542797495	0.035838150289017344	0.011396011396011397	0.10204081632653061	0.036564625850340135	0.03828623518687329	0.05249343832020997	0.007556675062972292	0.02096177558569667	1.0	0.00966183574879227	0.06652806652806653	0.04362558238034731	0.03934077618288145	0.0034423407917383822	0.018357487922705314	0.06178977272727273	0.10218978102189781	0.020618556701030927	0.02574257425742574	0.03643724696356275	0.010825439783491205	0.018538713195201745	0.07496251874062969	0.008016032064128256	0.027237354085603113	0.025537634408602152	0.02972027972027972	0.06956521739130435	0.021756021756021756	0.008631319358816275	0.014398848092152628	0.043568464730290454	0.04788418708240535	0.026981450252951095	0.028044871794871796	0.0210727969348659	0.0517051705170517	0.08372093023255814	0.0015814443858724301	0.05783637998201978	0.19310344827586207	0.0697211155378486	0.026415094339622643	0.01845018450184502	0.010578718108276292	0.0136986301369863	0.024255788313120176	0.0299625468164794	0.036395147313691506	0.00980392156862745	0.01615798922800718	0.0625	0.020851063829787235	0.011142061281337047	0.005917159763313609	0.0028328611898017	0.12156862745098039	0.027777777777777776
NFE2L2	0.06875631951466127	0.039512855209742896	0.005309734513274336	0.01092896174863388	0.023574561403508772	0.022404779686333084	0.04236868186323092	0.006386861313868613	0.009523809523809525	0.0281524926686217	0.021964612568639415	0.04371816638370119	0.054155697630688227	0.03021978021978022	0.012302284710017574	0.042312423124231245	0.020287958115183247	0.030276046304541407	0.007778738115816767	0.01730103806228374	0.010291595197255575	0.009623095429029671	0.019524100061012812	0.027244582043343655	0.00995850622406639	0.018257261410788383	0.023736600306278714	0.0035938903863432167	0.01266891891891892	0.02524916943521595	0.04218928164196123	0.0442632498543972	0.012690355329949238	0.04094631483166515	0.012618296529968454	0.024954351795496044	0.006161971830985915	0.0036101083032490976	0.03560371517027864	0.04250255015300918	0.01792573623559539	0.01020408163265306	0.031928480204342274	0.00966183574879227	1.0	0.02279874213836478	0.036989795918367346	0.04749163879598662	0.015555555555555555	0.03873744619799139	0.034904805077062555	0.03297576479936432	0.01664025356576862	0.02753737214791503	0.04429530201342282	0.042485153037916855	0.03175554224086279	0.018267929634641408	0.045040946314831666	0.02464332036316472	0.05325443786982249	0.03456048084147258	0.02685851318944844	0.028864970645792562	0.043534762833008445	0.04420152091254753	0.0497366881217086	0.02428909952606635	0.028190671450538187	0.032402791625124626	0.01303680981595092	0.03317535545023697	0.012106537530266344	0.057435090479937057	0.04552058111380145	0.022896039603960396	0.041969781757134866	0.03684550743374273	0.0283960092095165	0.053735255570117955	0.024106400665004156	0.05	0.040546308151941955	0.03549060542797495	0.004578754578754579	0.014232209737827715	0.02133965619442798	0.051815181518151815	0.00699912510936133	0.0053475935828877	0.0088339222614841	0.03260288615713522	0.03001765744555621
NFIC	0.014781966001478197	0.045178691840863115	0.025974025974025976	0.06333973128598848	0.05827067669172932	0.036303630363036306	0.039280359820089955	0.022598870056497175	0.044226044226044224	0.06190975865687303	0.04124860646599777	0.02874251497005988	0.028942115768463075	0.02717391304347826	0.02598752598752599	0.027932960893854747	0.028930817610062894	0.025544703230653644	0.009501187648456057	0.013986013986013986	0.045454545454545456	0.0019342359767891683	0.024229074889867842	0.039637599093997736	0.04157549234135667	0.04741379310344827	0.031141868512110725	0.016216216216216217	0.029213483146067417	0.022231909328683522	0.019699812382739212	0.01642512077294686	0.043478260869565216	0.03133333333333333	0.03625954198473282	0.030601092896174863	0.015151515151515152	0.01643835616438356	0.02926829268292683	0.035173642030276044	0.02289156626506024	0.009029345372460496	0.02699530516431925	0.06652806652806653	0.02279874213836478	1.0	0.029098360655737704	0.027792207792207792	0.004784688995215311	0.022296015180265655	0.05112474437627812	0.04909706546275395	0.018796992481203006	0.025408348457350273	0.02258469259723965	0.028018679119412943	0.03590285110876452	0.04945054945054945	0.009079118028534372	0.019441069258809233	0.024755700325732898	0.025806451612903226	0.051840721262208865	0.02329075882794891	0.01645123384253819	0.02679830747531735	0.033366045142296366	0.04772004241781548	0.029292107404393815	0.026234567901234566	0.017543859649122806	0.07849462365591398	0.06431535269709543	0.005681818181818182	0.038919546906767355	0.056778679026651215	0.04766355140186916	0.03601440576230492	0.015254237288135594	0.015805471124620062	0.016563146997929608	0.026954177897574125	0.03665241295051924	0.03669724770642202	0.011363636363636364	0.014900662251655629	0.035864978902953586	0.032503165892781766	0.01485148514851485	0.018421052631578946	0.007537688442211055	0.03475238922675934	0.03487179487179487
NFYA	0.04331450094161959	0.16008268259072117	0.008165019338203695	0.022866476112699062	0.04695474651241919	0.03283940728874649	0.18094615216917376	0.006089604175728578	0.02193548387096774	0.07393983327292497	0.054844606946983544	0.14979630209965528	0.06051797040169133	0.09164897381457891	0.12394797245600613	0.14794520547945206	0.04019534184823441	0.14031668696711327	0.010633772862611655	0.00973338975878121	0.01272264631043257	0.003658536585365854	0.04573502722323049	0.24199134199134198	0.013361169102296452	0.023949579831932775	0.024125452352231604	0.031014621178555603	0.016455696202531647	0.12225705329153605	0.044345135785493296	0.04670616939700244	0.012195121951219513	0.06160849772382398	0.028877887788778877	0.27432848965213563	0.007277397260273972	0.009565217391304347	0.054754098360655735	0.133916732962079	0.05940219447597427	0.011387600168705188	0.037444933920704845	0.04362558238034731	0.036989795918367346	0.029098360655737704	1.0	0.5980524749797133	0.027877339705296694	0.10257787325456498	0.3276320790573926	0.09956709956709957	0.014239218877135883	0.016976556184316895	0.037509377344336084	0.04770477047704771	0.05429701546206401	0.03231939163498099	0.03207769276044732	0.14626129827444537	0.05921250375713856	0.019306540583136328	0.10630571145592604	0.08338783518639634	0.022141560798548093	0.04927625500461965	0.04450625869262865	0.2416561047739755	0.293124246079614	0.06525974025974025	0.023453295592397897	0.08682855040470934	0.02666666666666667	0.011679211004412146	0.17617021276595746	0.058019216555801924	0.06187348772900104	0.061886792452830186	0.017557861133280128	0.04080459770114943	0.0136986301369863	0.0837549184935357	0.10982658959537572	0.09196581196581197	0.006983849847228284	0.025189924030387844	0.05655619596541787	0.08728981206726014	0.00940572894399316	0.010808473843493299	0.012919896640826873	0.0841959972394755	0.06283662477558348
NFYB	0.04858210595735327	0.2096443865202011	0.007171314741035857	0.02066649444587962	0.05726975222066386	0.03683668212261721	0.22794775451780283	0.006964907581034021	0.018928285790455877	0.07562820200048792	0.06438928483656918	0.15280594996619337	0.08141838351822504	0.08241758241758242	0.10819009100101112	0.19961712495649148	0.04746520874751491	0.17173455727672596	0.011914217633042097	0.009483667017913594	0.015360169491525424	0.004361210877373012	0.04973313925278991	0.15590677739083847	0.013078733978550876	0.02103602419142782	0.02227342549923195	0.02304772234273319	0.020111140513363324	0.1388337961126537	0.04864359214218896	0.050531286894923255	0.014481305950500263	0.06943543153796236	0.027915470910513957	0.17329007839956745	0.006624271330153683	0.008565310492505354	0.06631603018522753	0.1663269465960049	0.05806130077248941	0.009718938796952981	0.03664159184663916	0.03934077618288145	0.04749163879598662	0.027792207792207792	0.5980524749797133	1.0	0.029396728016359917	0.1349141455437449	0.24502142677085958	0.1264466352336048	0.015467904098994586	0.01824723721408378	0.03641732283464567	0.05490279854731895	0.05851063829787234	0.03455992043759324	0.037494763301214915	0.11151928627656783	0.07668977469670711	0.022047643182970096	0.11015968525804212	0.09226532017443195	0.022798176145908327	0.05983839266215331	0.04878623615366486	0.16035988356708125	0.19630484988452657	0.07261175402768323	0.02315410342166195	0.08241082410824108	0.02490170380078637	0.02238377654486321	0.22824938358576963	0.06342546890424482	0.07163187855787476	0.06207928197456993	0.01627670396744659	0.054076539101497505	0.0125	0.11386554621848739	0.13934242898680385	0.10555158446509412	0.007246376811594203	0.029525032092426188	0.061833171677982544	0.12214326867678126	0.010082249933669409	0.00933582288610296	0.010912962470055895	0.08875177978168011	0.06760358614005331
NR2C2	0.01263157894736842	0.05245683930942895	0.006493506493506494	0.01794453507340946	0.041811846689895474	0.011594202898550725	0.03695014662756598	0.0117096018735363	0.012269938650306749	0.026565464895635674	0.02240325865580448	0.02346880366342301	0.02156205079060853	0.020338983050847456	0.03933136676499508	0.028851702250432775	0.04716981132075472	0.05342362678705794	0.020618556701030927	0.00597609561752988	0.024242424242424242	0.0017035775127768314	0.026694045174537988	0.014373716632443531	0.009242144177449169	0.007246376811594203	0.016793893129770993	0.006772009029345372	0.029239766081871343	0.09276018099547512	0.013134851138353765	0.011722272317403066	0.017408123791102514	0.0425531914893617	0.006568144499178982	0.022199798183652877	0.0021231422505307855	0.013793103448275862	0.017517136329017517	0.04585152838427948	0.036076662908680945	0.003883495145631068	0.013948497854077254	0.0034423407917383822	0.015555555555555555	0.004784688995215311	0.027877339705296694	0.029396728016359917	1.0	0.03536528617961843	0.017034700315457414	0.03542673107890499	0.003278688524590164	0.009538950715421303	0.02549246813441483	0.022208121827411168	0.021379980563654033	0.013365735115431349	0.0149812734082397	0.01791713325867861	0.021766169154228857	0.002840909090909091	0.04477611940298507	0.03468208092485549	0.006458557588805167	0.016655562958027982	0.014453477868112014	0.02321083172147002	0.023773006134969327	0.030927835051546393	0.17117117117117117	0.03173076923076923	0.019230769230769232	0.0009925558312655087	0.04648493543758967	0.025052192066805846	0.029386343993085567	0.03781979977753059	0.006015037593984963	0.01044689495066744	0.005376344086021506	0.021199586349534644	0.02434782608695652	0.016253869969040248	0.0070921985815602835	0.0286144578313253	0.021359223300970873	0.02484725050916497	0.010526315789473684	0.011061946902654867	0.0042643923240938165	0.01775625504439064	0.0375
NRF1	0.030555555555555555	0.14039349040563517	0.023662551440329218	0.017037387600567912	0.046538461538461535	0.03395348837209302	0.1618457300275482	0.0025614754098360654	0.009495252373813094	0.06018706791378609	0.054189245518966235	0.09556878306878307	0.06308139534883721	0.06352299298519096	0.08853288364249579	0.16100342075256557	0.047309027777777776	0.11785991212199534	0.013547415955845458	0.006944444444444444	0.01195219123505976	0.0014218009478672985	0.05252188411838266	0.03628865979381443	0.007295719844357977	0.01462701121404193	0.015291936978683966	0.008700102354145343	0.022410358565737053	0.09383675735702388	0.02798006899195094	0.02876020209871745	0.017361111111111112	0.05720053835800808	0.022966507177033493	0.042299794661190965	0.0070600100857286935	0.010277492291880781	0.05261221486387049	0.14989733059548255	0.05572354211663067	0.004921259842519685	0.027881814398668332	0.018357487922705314	0.03873744619799139	0.022296015180265655	0.10257787325456498	0.1349141455437449	0.03536528617961843	1.0	0.06159052453468697	0.1109681569636539	0.013276434329065908	0.01694915254237288	0.06495802032699956	0.03978779840848806	0.04503042596348884	0.03783545974483062	0.040620871862615586	0.03706859821048147	0.057762938230383976	0.017791970802919707	0.08200867052023121	0.09154669619785899	0.015270326042096575	0.041652441106179584	0.025958930647036034	0.04153225806451613	0.06161841128433556	0.06170598911070781	0.030805687203791468	0.051821862348178135	0.017374517374517374	0.0056785917092561046	0.17652411282984531	0.050272308336824466	0.053121364870104694	0.04729441840647635	0.015270708005552984	0.03321733628598545	0.01262135922330097	0.06609808102345416	0.10284757118927973	0.08735632183908046	0.004117344312918168	0.034192037470725994	0.05485059353254196	0.0951219512195122	0.009058882737795673	0.006602336211274758	0.00808080808080808	0.06579954093343535	0.06285714285714286
PBX3	0.043882978723404256	0.13294476824868165	0.008791208791208791	0.06077348066298342	0.0592964824120603	0.04477611940298507	0.13209468058030033	0.009767092411720512	0.027007299270072994	0.09741331865712713	0.06979341150195421	0.12266112266112267	0.04857044436789528	0.06976744186046512	0.07360959651035986	0.0967425912319373	0.03806228373702422	0.0924072984108299	0.010775862068965518	0.011420413990007138	0.03728070175438596	0.004016064257028112	0.035752979414951244	0.25	0.0125	0.03162333099086437	0.024675324675324677	0.021052631578947368	0.02418207681365576	0.08441981747066493	0.04231738035264484	0.04254228600717581	0.017692852087756547	0.05639097744360902	0.026936026936026935	0.3033175355450237	0.005813953488372093	0.019593067068575734	0.06037735849056604	0.08782894736842105	0.04509132420091324	0.012756909992912827	0.03917179630665921	0.06178977272727273	0.034904805077062555	0.05112474437627812	0.3276320790573926	0.24502142677085958	0.017034700315457414	0.06159052453468697	1.0	0.11150234741784038	0.020763563295378432	0.017763157894736842	0.03098106712564544	0.03571428571428571	0.06222943722943723	0.046762589928057555	0.03170731707317073	0.08522050059594756	0.059286898839137646	0.02340290955091714	0.08420573509330906	0.05538045925258892	0.020441988950276244	0.0392156862745098	0.05276771857216762	0.26688102893890675	0.37515299877600977	0.056672760511883	0.020248203788373612	0.07181425485961124	0.030323914541695383	0.01	0.12180118110236221	0.08105022831050228	0.08513931888544891	0.061565017261219795	0.017374517374517374	0.037949921752738654	0.016563146997929608	0.07683700111898545	0.0811138014527845	0.07436021245774987	0.00904977375565611	0.024405908798972382	0.05990286022665947	0.09171974522292993	0.011627906976744186	0.014074074074074074	0.012445095168374817	0.08001988071570576	0.05791710945802338
PML	0.02375478927203065	0.23290358744394618	0.014979029358897543	0.07795229784758581	0.1630695443645084	0.035464803868887694	0.2032828282828283	0.011571254567600487	0.020722320899940794	0.1367437284800787	0.0855614973262032	0.09868900218499636	0.07345895879910572	0.06663743971942131	0.07223264540337711	0.14493791786055396	0.06542526421741318	0.14688300597779674	0.010550996483001172	0.0052173913043478265	0.027218934911242602	0.0011019283746556473	0.06650717703349282	0.04921911973497397	0.013706453455168474	0.02058319039451115	0.0215633423180593	0.014536644457904301	0.024489795918367346	0.15061572466056206	0.028448275862068967	0.030236634531113058	0.026916325336454067	0.06831831831831832	0.030201342281879196	0.043761638733705775	0.00650887573964497	0.027692307692307693	0.07053422370617696	0.16079436258808455	0.07239141288067898	0.002871912693854107	0.029356060606060608	0.10218978102189781	0.03297576479936432	0.04909706546275395	0.09956709956709957	0.1264466352336048	0.03542673107890499	0.1109681569636539	0.11150234741784038	1.0	0.016004415011037526	0.018579234972677595	0.04601682335477486	0.04220183486238532	0.05506709856547894	0.07336108220603538	0.02734796689456639	0.040389294403892946	0.06291635825314582	0.023268112109994712	0.14315967810249894	0.045990566037735846	0.015485687470671047	0.050324056423942054	0.04440497335701599	0.05246203405430281	0.0656691604322527	0.07745901639344262	0.03241758241758242	0.06771799628942486	0.04558568955568378	0.004331683168316832	0.30235042735042733	0.17481402763018067	0.09353818346136467	0.038923594425756845	0.016604177825388325	0.03304347826086956	0.009588268471517203	0.08610169491525424	0.09303174024078803	0.07484143763213531	0.0060790273556231	0.02685284640171858	0.10620756547041707	0.09791849897390795	0.008259587020648967	0.011397720455908818	0.011302795954788817	0.13958810068649885	0.07199256850905712
POU5F1	0.016504126031507877	0.017497523935292175	0.005333333333333333	0.007518796992481203	0.019319227230910764	0.018363939899833055	0.014714537963507945	0.023809523809523808	0.012437810945273632	0.019487179487179488	0.024608501118568233	0.017964071856287425	0.015399900645802286	0.023853211009174313	0.01892744479495268	0.01636469900642899	0.016518424396442185	0.013452914798206279	0.012437810945273632	0.012135922330097087	0.014527845036319613	0.018329938900203666	0.009966777408637873	0.013513513513513514	0.011037527593818985	0.01079913606911447	0.019400352733686066	0.019943019943019943	0.016166281755196306	0.015270506108202443	0.018095238095238095	0.01671583087512291	0.0045871559633027525	0.016622340425531915	0.013513513513513514	0.01425438596491228	0.005235602094240838	0.005698005698005698	0.08900523560209424	0.015852047556142668	0.025925925925925925	0.00468384074941452	0.20534458509142053	0.020618556701030927	0.01664025356576862	0.018796992481203006	0.014239218877135883	0.015467904098994586	0.003278688524590164	0.013276434329065908	0.020763563295378432	0.016004415011037526	1.0	0.007366482504604052	0.013994910941475827	0.010617120106171201	0.020127118644067795	0.024725274725274724	0.021248339973439574	0.018610421836228287	0.024374176548089592	0.07291666666666667	0.015429831006612785	0.012048192771084338	0.02418379685610641	0.011963406052076003	0.15513392857142858	0.013584117032392894	0.016299918500407497	0.013127413127413128	0.012612612612612612	0.012332990750256937	0.01020408163265306	0.024429102496016993	0.016566695229934304	0.024054982817869417	0.01565377532228361	0.025485436893203883	0.0210896309314587	0.020370370370370372	0.03275109170305677	0.018898488120950324	0.016959418534221685	0.014913007456503728	0.015015015015015015	0.022336769759450172	0.015806111696522657	0.018456375838926176	0.007712082262210797	0.002717391304347826	0.007894736842105263	0.019113814074717638	0.028008298755186723
PPARD	0.016224188790560472	0.018700787401574805	0.012658227848101266	0.009025270758122744	0.016172506738544475	0.01932367149758454	0.015803336259877086	0.005479452054794521	0.011764705882352941	0.030395136778115502	0.014038876889848811	0.016519174041297935	0.016224188790560472	0.018783542039355994	0.01639344262295082	0.01596053395240859	0.0098159509202454	0.02128454070201643	0.009389671361502348	0.023255813953488372	0.011441647597254004	0.0057692307692307696	0.007543103448275862	0.017640573318632856	0.008385744234800839	0.008213552361396304	0.006700167504187605	0.005277044854881266	0.004338394793926247	0.009883970777825527	0.018656716417910446	0.023233301064859633	0.0087527352297593	0.026455026455026454	0.009208103130755065	0.013903743315508022	0.0024630541871921183	0.0053475935828877	0.019246190858059342	0.018356643356643356	0.011848341232227487	0.0044444444444444444	0.012658227848101266	0.02574257425742574	0.02753737214791503	0.025408348457350273	0.016976556184316895	0.01824723721408378	0.009538950715421303	0.01694915254237288	0.017763157894736842	0.018579234972677595	0.007366482504604052	1.0	0.026282853566958697	0.01576872536136662	0.01440329218106996	0.014511873350923483	0.013636363636363636	0.010778443113772455	0.0200387847446671	0.007861635220125786	0.019593613933236574	0.023203592814371257	0.01992966002344666	0.015994436717663423	0.019267822736030827	0.015337423312883436	0.010342084327764518	0.015209125475285171	0.008620689655172414	0.020242914979757085	0.021696252465483234	0.014025974025974027	0.021968616262482168	0.014380530973451327	0.02643573381950775	0.012835472578763127	0.015126050420168067	0.022574740695546065	0.012244897959183673	0.024128686327077747	0.015513126491646777	0.015459723352318959	0.011204481792717087	0.00980392156862745	0.01023541453428864	0.017857142857142856	0.012195121951219513	0.005128205128205128	0.0024691358024691358	0.026609442060085836	0.017051153460381142
PPARG	0.02518891687657431	0.04484584241669262	0.009316770186335404	0.013784461152882205	0.033682634730538924	0.029137529137529136	0.04846435615666385	0.009819967266775777	0.021021021021021023	0.047107438016528926	0.037521815008726006	0.048352816153028694	0.03391343150379295	0.03425167535368578	0.026446280991735537	0.046012269938650305	0.024832855778414518	0.02966540186271128	0.016442451420029897	0.017699115044247787	0.01914580265095729	0.005201560468140442	0.027753686036426712	0.029850746268656716	0.015277777777777777	0.02066115702479339	0.02283653846153846	0.004777070063694267	0.01566951566951567	0.030110935023771792	0.03469545104086353	0.048115477145148355	0.020086083213773313	0.0392156862745098	0.011406844106463879	0.01870748299319728	0.009216589861751152	0.00967741935483871	0.03469387755102041	0.050488599348534204	0.03274087932647334	0.008620689655172414	0.02355072463768116	0.03643724696356275	0.04429530201342282	0.02258469259723965	0.037509377344336084	0.03641732283464567	0.02549246813441483	0.06495802032699956	0.03098106712564544	0.04601682335477486	0.013994910941475827	0.026282853566958697	1.0	0.0221969265793967	0.04040404040404041	0.03556910569105691	0.023742227247032222	0.023386342376052385	0.056647398843930635	0.03244495944380069	0.026674937965260544	0.024714828897338403	0.03225806451612903	0.028245192307692308	0.03317535545023697	0.039297658862876256	0.02425876010781671	0.04689564068692206	0.023284313725490197	0.03368940016433854	0.015873015873015872	0.018030513176144243	0.05130315500685871	0.037333333333333336	0.060092449922958396	0.02662993572084481	0.027677496991576414	0.032707774798927614	0.014965986394557823	0.0475266731328807	0.037745879851143006	0.04100069492703266	0.016638935108153077	0.024793388429752067	0.02997502081598668	0.045683313975996905	0.009104704097116844	0.006269592476489028	0.009230769230769232	0.04028776978417266	0.04983388704318937
RAD21	0.03518029903254178	0.06888423258250392	0.005847953216374269	0.023333333333333334	0.03538083538083538	0.020939086294416244	0.07337678011103066	0.009774436090225564	0.007885304659498209	0.02573340195573855	0.02351683591662213	0.042890262751159196	0.4326741996233522	0.036256736893679566	0.02021772939346812	0.06468489892984543	0.030355097365406643	0.042708626018544533	0.0071633237822349575	0.009265858873841768	0.0063875088715401	0.012837837837837839	0.02247191011235955	0.025377969762419007	0.014623955431754874	0.011724137931034483	0.015453960077269801	0.0044411547002220575	0.013380281690140845	0.04492617027961043	0.033483258370814596	0.0340793489318413	0.019148936170212766	0.051580698835274545	0.017356475300400534	0.027229044313934865	0.005818181818181818	0.002967359050445104	0.041241890639481	0.055892686042797825	0.021205357142857144	0.0077628793225123505	0.017543859649122806	0.010825439783491205	0.042485153037916855	0.028018679119412943	0.04770477047704771	0.05490279854731895	0.022208121827411168	0.03978779840848806	0.03571428571428571	0.04220183486238532	0.010617120106171201	0.01576872536136662	0.0221969265793967	1.0	0.04919786096256684	0.031323877068557916	0.04360345536816125	0.02247191011235955	0.04330065359477124	0.014429109159347553	0.035217391304347825	0.030796304443466784	0.028985507246376812	0.47786537295330506	0.03248730964467005	0.026055237102657634	0.03550023052097741	0.03632286995515695	0.01232166018158236	0.04476040021063718	0.0260989010989011	0.05210204814947898	0.04206675811614083	0.01938610662358643	0.03956478733926805	0.02615470228158041	0.021331609566903685	0.04	0.015873015873015872	0.0625920471281296	0.04609375	0.03489995346672871	0.004507888805409466	0.012063492063492064	0.024530271398747392	0.08039092055485499	0.049019607843137254	0.011086474501108648	0.010972933430870519	0.028409090909090908	0.046267087276550996
RCOR1	0.02280501710376283	0.059584712609088174	0.009900990099009901	0.0273972602739726	0.048102981029810296	0.041708043694141016	0.06347469220246238	0.006426735218508998	0.020506634499396863	0.048280907095830286	0.06274509803921569	0.05421389847215377	0.07118205349439172	0.03666666666666667	0.023255813953488372	0.06123001896505012	0.03595317725752508	0.043377483443708606	0.011961722488038277	0.009433962264150943	0.030012004801920768	0.0053533190578158455	0.02972560975609756	0.03557617942768755	0.02164009111617312	0.024858757062146894	0.022110552763819097	0.010139416983523447	0.022093023255813953	0.054115853658536585	0.046495489243580844	0.04616477272727273	0.03176470588235294	0.04792332268370607	0.015806111696522657	0.0364741641337386	0.014796547472256474	0.014084507042253521	0.05109034267912772	0.06640776699029126	0.03504482477587612	0.008130081300813009	0.03266932270916335	0.018538713195201745	0.03175554224086279	0.03590285110876452	0.05429701546206401	0.05851063829787234	0.021379980563654033	0.04503042596348884	0.06222943722943723	0.05506709856547894	0.020127118644067795	0.01440329218106996	0.04040404040404041	0.04919786096256684	1.0	0.03765323992994746	0.03237597911227154	0.038746908491343775	0.05502645502645503	0.029211295034079845	0.04415137614678899	0.03542392566782811	0.022257551669316374	0.07379862700228833	0.039492242595204514	0.04602821083890126	0.040098704503392965	0.05228365384615385	0.023517382413087935	0.04169714703730797	0.018538713195201745	0.010238907849829351	0.05963424330771269	0.03735408560311284	0.0671280276816609	0.03298471440064361	0.022044088176352707	0.03359683794466403	0.0077348066298342545	0.10028382213812677	0.05268389662027833	0.06257982120051085	0.003875968992248062	0.024777006937561942	0.01740391588107324	0.08557364634608103	0.013414634146341463	0.012531328320802004	0.013563501849568433	0.07252162341982701	0.05847520355292376
RELA	0.020051746442432083	0.06306306306306306	0.01353637901861252	0.06013986013986014	0.06230031948881789	0.030978934324659233	0.057027649769585256	0.0035460992907801418	0.027777777777777776	0.07325684024713151	0.06454630495790459	0.03556034482758621	0.03375912408759124	0.02843966179861645	0.04017467248908297	0.040787623066104076	0.03441295546558704	0.03748231966053748	0.0064	0.009478672985781991	0.0372168284789644	0.005571030640668524	0.02254283137962128	0.04178272980501393	0.016442451420029897	0.022222222222222223	0.02040816326530612	0.019332161687170474	0.021604938271604937	0.0298989898989899	0.0319744204636291	0.036303630363036306	0.018518518518518517	0.03242924528301887	0.0375	0.027777777777777776	0.025380710659898477	0.039783001808318265	0.035940803382663845	0.05550918196994992	0.0374384236453202	0.009302325581395349	0.023719165085388995	0.07496251874062969	0.018267929634641408	0.04945054945054945	0.03231939163498099	0.03455992043759324	0.013365735115431349	0.03783545974483062	0.046762589928057555	0.07336108220603538	0.024725274725274724	0.014511873350923483	0.03556910569105691	0.031323877068557916	0.03765323992994746	1.0	0.012658227848101266	0.0265748031496063	0.041007615700058585	0.01818181818181818	0.043591411841249185	0.032300593276203035	0.016159695817490494	0.029138251704897707	0.027800490596892886	0.04104803493449782	0.023693379790940768	0.04282800815771584	0.02349869451697128	0.06531332744924978	0.03463203463203463	0.013666352497643733	0.06687358916478556	0.09519136408243375	0.06	0.0369290573372206	0.010062893081761006	0.021798365122615803	0.017569546120058566	0.03636363636363636	0.0433589462129528	0.034310221586847746	0.01818181818181818	0.019975031210986267	0.0421792618629174	0.045364891518737675	0.006557377049180328	0.008532423208191127	0.003316749585406302	0.05521936459909228	0.037639007698887936
